Time (ms),Stage,PosX (m),PosY (m),PosZ (m),VeloX (m/s),VeloY (m/s),VeloZ (m/s),AccelX (m/s^2),AccelY (m/s^2),AccelZ (m/s^2),Bar Altitude,Bar Pressure,Bar Temperature,GPS Longitude,GPS Latitude,GPS Altitude,GPS PosX,GPS PosY,GPS PosZ,GPS Heading Angle,GPS Satellites,IMU AccelX,IMU AccelY,IMU AccelZ,IMU AngVeloX,IMU AngVeloY,IMU AngVeloZ,IMU MagX,IMU MagY,IMU MagZ,IMU OrientationW,IMU OrientationX,IMU OrientationY,IMU OrientationZ,IMU Roll,IMU Pitch,IMU Yaw,PWM,Target Lat,Target Long,Goal Angle,BNO Calibration Sys,BNO Calibration Accel,BNO Calibration Gryo,BNO Calibration Mag
3811.11,Main,,,,,,,0,-4.58,5.33,303.71,98145.26,25.55,-761078144,390013312,285.17,-125.05,282.86,288.28,181.43,22,-6.69,-4.58,5.33,-157.62,-223.06,-179.62,-16.19,-34,-34.56,0.57,0.6,-0.12,0.55,66.26,-52.98,51.58,110.65,0,0,135,2,0,3,3
3811.12,Main,,,,,,,0,-4.18,5.44,303.71,98145.26,25.55,-761078144,390013312,285.17,-125.05,282.86,288.28,181.43,22,-6.9,-4.18,5.44,-164.38,-239.19,-154.81,-16.19,-34,-34.56,0.58,0.61,-0.13,0.52,68.24,-52.49,47.1,114.14,0,0,135,2,0,3,3
3811.13,Main,,,,,,,0,-3.68,5.93,303.71,98145.26,25.55,-761078144,390013312,285.17,-125.05,282.86,288.28,181.43,22,-7.03,-3.68,5.93,-164.38,-239.19,-154.81,-16.19,-34,-34.56,0.59,0.61,-0.15,0.5,70.13,-52.04,42.65,114.81,0,0,135,2,0,3,3
3811.14,Main,,,,,,,0,-3.28,6.37,303.71,98145.26,25.55,-761078144,390013312,285.17,-125.05,282.86,288.28,181.43,22,-7.05,-3.28,6.37,-167.69,-246.25,-142.94,-17.25,-32.56,-37.19,0.59,0.61,-0.15,0.5,70.13,-52.04,42.65,116.2,0,0,135,2,0,3,3
3811.15,Main,,,,,,,0,-2.94,6.61,303.71,98145.26,25.55,-761078144,390013312,285.17,-125.05,282.86,288.28,181.43,22,-7,-2.94,6.61,-170.25,-253.06,-131.38,-17.25,-32.56,-37.19,0.61,0.62,-0.17,0.46,73.74,-51.26,33.82,118.79,0,0,135,2,0,3,3
3811.16,Main,,,,,,,0,-2.53,7.07,303.71,98145.26,25.55,-761078144,390013312,285.17,-125.05,282.86,288.28,181.43,22,-7.28,-2.53,7.07,-172.38,-259.94,-121,-17.25,-32.56,-37.19,0.62,0.62,-0.19,0.44,75.49,-50.9,29.4,120.78,0,0,135,2,0,3,3
3811.17,Main,,,,,,,0,-1.78,7.67,303.43,98148.55,25.53,-761078144,390013312,285.17,-125.05,282.86,288.28,181.43,22,-7.14,-1.78,7.67,-177.56,-274,-104,-17.25,-32.56,-37.19,0.63,0.62,-0.2,0.41,77.21,-50.55,24.95,124.81,0,0,135,2,0,3,3
3811.18,Main,,,,,,,0,-1.13,7.86,303.43,98148.55,25.53,-761078144,390013312,285.17,-125.05,282.86,288.28,181.43,22,-6.74,-1.13,7.86,-177.56,-274,-104,-17.25,-32.56,-37.19,0.64,0.62,-0.22,0.39,78.89,-50.18,20.51,125.52,0,0,135,2,0,3,3
3811.19,Main,,,,,,,0,-0.79,8.27,303.43,98148.55,25.53,-761078144,390013312,285.17,-125.05,282.86,288.28,181.43,22,-6.43,-0.79,8.27,-180.56,-279.25,-98.12,-19.88,-31.06,-38,0.64,0.62,-0.22,0.39,78.89,-50.18,20.51,127.13,0,0,135,2,0,3,3
3811.2,Main,,,,,,,0,-0.43,8.69,303.43,98148.55,25.53,-761078144,390013312,285.17,-125.05,282.86,288.28,181.43,22,-6.15,-0.43,8.69,-183.5,-282,-93.38,-19.88,-31.06,-38,0.65,0.63,-0.25,0.34,82.03,-49.34,11.71,129.73,0,0,135,2,0,3,3
3811.21,Main,,,,,,,0,0.04,8.75,303.43,98148.55,25.53,-761078144,390013312,285.17,-125.05,282.86,288.28,181.43,22,-5.78,0.04,8.75,-186.31,-282.69,-89.19,-19.88,-31.06,-38,0.66,0.62,-0.27,0.32,83.46,-48.86,7.39,131.18,0,0,135,2,0,3,3
3811.22,Main,,,,,,,0,0.48,8.84,303.43,98148.55,25.53,-761078144,390013312,285.17,-125.05,282.86,288.28,181.43,22,-5.52,0.48,8.84,-194.06,-282.94,-83.94,-19.88,-31.06,-38,0.67,0.62,-0.29,0.29,84.75,-48.33,3.16,133.75,0,0,135,2,0,3,3
3811.23,Main,,,,,,,0,0.85,8.91,303.08,98152.66,25.52,-761078144,390013312,285.17,-125.05,282.86,288.28,181.43,22,-5.24,0.85,8.91,-194.06,-282.94,-83.94,-19.88,-31.06,-38,0.67,0.62,-0.3,0.27,85.92,-47.76,-1.01,134.47,0,0,135,2,0,3,3
3811.24,Main,,,,,,,0,1.2,9.03,303.08,98152.66,25.52,-761078144,390013312,285.17,-125.05,282.86,288.28,181.43,22,-4.37,1.2,9.03,-199.31,-282.12,-82.12,-24.69,-27.38,-37.5,0.67,0.62,-0.3,0.27,85.92,-47.76,-1.01,135.54,0,0,135,2,0,3,3
3811.25,Main,,,,,,,0,1.48,8.99,303.08,98152.66,25.52,-761078144,390013312,285.17,-125.05,282.86,288.28,181.43,22,-3.79,1.48,8.99,-204.75,-279.56,-81.62,-24.69,-27.38,-37.5,0.68,0.61,-0.33,0.22,87.77,-46.47,-9.02,137.68,0,0,135,2,0,3,3
3811.26,Main,,,,,,,0,1.6,8.75,303.08,98152.66,25.52,-761078144,390013312,285.17,-125.05,282.86,288.28,181.43,22,-3.26,1.6,8.75,-210.81,-275.38,-81.69,-24.69,-27.38,-37.5,0.69,0.61,-0.35,0.2,88.42,-45.77,-12.83,138.86,0,0,135,2,0,3,3
3811.27,Main,,,,,,,0,1.89,8.8,303.08,98152.66,25.52,-761078144,390013312,285.17,-125.05,282.86,288.28,181.43,22,-2.98,1.89,8.8,-223.62,-264.81,-81.06,-24.69,-27.38,-37.5,0.69,0.6,-0.36,0.17,88.88,-45.05,-16.51,140.08,0,0,135,2,0,3,3
3811.28,Main,,,,,,,0,1.96,8.79,303.08,98152.66,25.52,-761078144,390013312,285.17,-125.05,282.86,288.28,181.43,22,-2.55,1.96,8.79,-223.62,-264.81,-81.06,-24.69,-27.38,-37.5,0.7,0.59,-0.38,0.15,89.13,-44.3,-20.04,140.72,0,0,135,2,0,3,3
3811.29,Main,,,,,,,0,1.83,8.44,302.82,98152.66,25.52,-761078144,390013312,285.17,-125.05,282.86,288.28,181.43,22,-2.11,1.83,8.44,-230.69,-257.75,-80.88,-30.88,-23.69,-33.56,0.7,0.59,-0.38,0.15,89.13,-44.3,-20.04,140.68,0,0,135,2,0,3,3
3811.3,Main,,,,,,,0,1.7,8.67,302.82,98155.64,25.51,-761078144,390013312,285.17,-125.05,282.86,288.28,181.43,22,-1.88,1.7,8.67,-236.62,-250,-80.5,-30.88,-23.69,-33.56,0.7,0.58,-0.4,0.1,89.04,-42.82,-26.64,141.38,0,0,135,2,0,3,3
3811.31,Main,,,,,,,0,1.53,8.99,302.82,98155.64,25.51,-761078144,390013312,285.17,-125.05,282.86,288.28,181.43,22,-1.87,1.53,8.99,-242,-241.88,-80.12,-30.88,-23.69,-33.56,0.71,0.56,-0.42,0.07,88.73,-42.09,-29.71,141.18,0,0,135,2,0,3,3
3811.32,Main,,,,,,,0,1.59,9.2,302.82,98155.64,25.51,-761078144,390013312,285.17,-125.05,282.86,288.28,181.43,22,-1.85,1.59,9.2,-249,-220.94,-79.12,-30.88,-23.69,-33.56,0.71,0.55,-0.43,0.05,88.25,-41.38,-32.59,138.09,0,0,135,2,0,3,3
3811.33,Main,,,,,,,0,1.55,8.9,302.82,98155.64,25.51,-761078144,390013312,285.17,-125.05,282.86,288.28,181.43,22,-1.65,1.55,8.9,-249,-220.94,-79.12,-30.88,-23.69,-33.56,0.72,0.54,-0.44,0.02,87.6,-40.7,-35.31,138.59,0,0,135,3,0,3,3
3811.34,Main,,,,,,,0,1.36,8.72,302.82,98155.64,25.51,-761078144,390013312,285.17,-125.05,282.86,288.28,181.43,22,-1.71,1.36,8.72,-251.44,-208.75,-78.25,-35.38,-20,-29.75,0.72,0.54,-0.44,0.02,87.6,-40.7,-35.31,136.06,0,0,135,3,0,3,3
3811.35,Main,,,,,,,0,1.43,8.65,302.82,98155.64,25.51,-761078144,390013312,285.17,-125.05,282.86,288.28,181.43,22,-1.72,1.43,8.65,-253.19,-196.56,-76.88,-35.38,-20,-29.75,0.73,0.52,-0.45,-0.02,85.86,-39.44,-40.23,134.25,0,0,135,3,0,3,3
3811.36,Main,,,,,,,0,1.16,8.41,302.4,98160.56,25.49,-761078144,390013312,285.17,-125.05,282.86,288.28,181.43,22,-1.58,1.16,8.41,-253.44,-184.75,-75.12,-35.38,-20,-29.75,0.73,0.5,-0.46,-0.04,84.83,-38.86,-42.47,131.66,0,0,135,3,0,3,3
3811.37,Main,,,,,,,0,0.85,8.2,302.4,98160.56,25.49,-761078144,390013312,285.17,-125.05,282.86,288.28,181.43,22,-1.46,0.85,8.2,-249.19,-164.38,-73.81,-35.38,-20,-29.75,0.73,0.49,-0.47,-0.06,83.74,-38.31,-44.59,125.9,0,0,135,3,0,3,3
3811.38,Main,,,,,,,0,0.78,8.12,302.4,98160.56,25.49,-761078144,390013312,285.17,-125.05,282.86,288.28,181.43,22,-1.73,0.78,8.12,-249.19,-164.38,-73.81,-35.38,-20,-29.75,0.74,0.48,-0.47,-0.08,82.6,-37.78,-46.59,125.7,0,0,135,3,0,3,3
3811.39,Main,,,,,,,0,0.98,8.27,302.4,98160.56,25.49,-761078144,390013312,285.17,-125.05,282.86,288.28,181.43,22,-1.82,0.98,8.27,-245.25,-155.06,-73.25,-40.69,-17,-27.25,0.74,0.48,-0.47,-0.08,82.6,-37.78,-46.59,122.48,0,0,135,3,0,3,3
3811.4,Main,,,,,,,0,1.04,8.39,302.4,98160.56,25.49,-761078144,390013312,285.17,-125.05,282.86,288.28,181.43,22,-1.88,1.04,8.39,-240.38,-144.69,-72.56,-40.69,-17,-27.25,0.74,0.45,-0.48,-0.12,80.2,-36.8,-50.22,118.17,0,0,135,3,0,3,3
3811.41,Main,,,,,,,0,1.14,8.42,302.4,98160.56,25.49,-761078144,390013312,285.17,-125.05,282.86,288.28,181.43,22,-1.74,1.14,8.42,-234.88,-134.75,-72.19,-40.69,-17,-27.25,0.75,0.44,-0.48,-0.14,78.96,-36.33,-51.86,114.19,0,0,135,3,0,3,3
3811.42,Main,,,,,,,0,1.26,8.72,308.82,98085.41,24.95,-761078144,390013312,285.17,-125.05,282.86,288.28,181.43,22,-1.92,1.26,8.72,-221.69,-117.06,-72.94,-40.69,-17,-27.25,0.75,0.43,-0.48,-0.16,77.73,-35.87,-53.41,106.77,0,0,135,3,0,3,3
3811.43,Main,,,,,,,0,1.48,8.89,308.82,98085.41,24.95,-761078144,390013312,285.17,-125.05,282.86,288.28,181.43,22,-1.96,1.48,8.89,-221.69,-117.06,-72.94,-40.69,-17,-27.25,0.75,0.41,-0.48,-0.18,76.51,-35.41,-54.87,106.5,0,0,135,3,0,3,3
3811.44,Main,,,,,,,0,1.77,9.09,308.82,98085.41,24.95,-761078144,390013312,285.17,-125.05,282.86,288.28,181.43,22,-2.01,1.77,9.09,-214.25,-109.06,-73.56,-42.75,-14.5,-24.25,0.75,0.41,-0.48,-0.18,76.51,-35.41,-54.87,103.03,0,0,135,3,0,3,3
3811.45,Main,,,,,,,0,1.75,9.31,308.82,98085.41,24.95,-761078144,390013312,285.17,-125.05,282.86,288.28,181.43,22,-1.98,1.75,9.31,-206.75,-101.94,-73.81,-42.75,-14.5,-24.25,0.75,0.39,-0.48,-0.21,74.14,-34.5,-57.58,99.26,0,0,135,3,0,3,3
3811.46,Main,,,,,,,0,2.04,9.54,308.82,98085.41,24.95,-761078144,390013312,285.17,-125.05,282.86,288.28,181.43,22,-1.86,2.04,9.54,-198.38,-96.5,-74.75,-42.75,-14.5,-24.25,0.75,0.38,-0.48,-0.23,73.03,-34.04,-58.87,96.09,0,0,135,3,0,3,3
3811.47,Main,,,,,,,0,2.3,9.5,308.82,98085.41,24.95,-761078144,390013312,285.17,-125.05,282.86,288.28,181.43,22,-1.65,2.3,9.5,-181.38,-88,-77.94,-42.75,-14.5,-24.25,0.76,0.37,-0.48,-0.24,71.97,-33.58,-60.12,90.77,0,0,135,3,0,3,3
3811.48,Main,,,,,,,0,2.44,9.41,308.82,98085.41,24.95,-761078144,390013312,285.17,-125.05,282.86,288.28,181.43,22,-1.38,2.44,9.41,-181.38,-88,-77.94,-42.75,-14.5,-24.25,0.76,0.36,-0.48,-0.26,70.98,-33.11,-61.37,90.53,0,0,135,3,0,3,3
3811.49,Main,,,,,,,0,2.69,9.94,309.54,98077.02,24.87,-761078144,390013312,285.17,-125.05,282.86,288.28,181.43,22,-1.09,2.69,9.94,-173.25,-86.88,-79.81,-44.25,-14.06,-21.56,0.76,0.36,-0.48,-0.26,70.98,-33.11,-61.37,88.94,0,0,135,3,0,3,3
3811.5,Main,,,,,,,0,2.79,9.99,309.54,98077.02,24.87,-761078144,390013312,285.17,-125.05,282.86,288.28,181.43,22,-0.69,2.79,9.99,-165.94,-87.12,-82.56,-44.25,-14.06,-21.56,0.75,0.34,-0.48,-0.29,69.21,-32.16,-63.92,87.48,0,0,135,3,0,3,3
3811.51,Main,,,,,,,0,3.15,10.36,309.54,98077.02,24.87,-761078144,390013312,285.17,-125.05,282.86,288.28,181.43,22,-0.28,3.15,10.36,-159,-88.19,-86,-44.25,-14.06,-21.56,0.75,0.33,-0.48,-0.3,68.42,-31.66,-65.25,86.62,0,0,135,3,0,3,3
3811.52,Main,,,,,,,0,3.32,10.64,309.54,98077.02,24.87,-761078144,390013312,285.17,-125.05,282.86,288.28,181.43,22,0.67,3.32,10.64,-150.69,-93.44,-94.12,-44.25,-14.06,-21.56,0.75,0.33,-0.48,-0.31,67.69,-31.16,-66.63,87.15,0,0,135,3,0,3,3
3811.53,Main,,,,,,,0,3.21,10.47,309.54,98077.02,24.87,-761078144,390013312,285.17,-125.05,282.86,288.28,181.43,22,1.1,3.21,10.47,-150.69,-93.44,-94.12,-44.25,-14.06,-21.56,0.75,0.32,-0.48,-0.33,66.98,-30.63,-68.07,86.89,0,0,135,3,0,3,3
3811.54,Main,,,,,,,0,3.11,9.85,309.54,98077.02,24.87,-761078144,390013312,285.17,-125.05,282.86,288.28,181.43,22,1.39,3.11,9.85,-149.25,-96.19,-98.88,-44.69,-14.38,-18.06,0.75,0.32,-0.48,-0.33,66.98,-30.63,-68.07,87.89,0,0,135,3,0,3,3
3811.55,Main,,,,,,,0,3.06,9.57,309.02,98077.02,24.87,-761078144,390013312,285.17,-125.05,282.86,288.28,181.43,22,1.8,3.06,9.57,-148.75,-100.25,-102.94,-44.69,-14.38,-18.06,0.75,0.31,-0.48,-0.34,66.29,-30.1,-69.56,89.07,0,0,135,3,0,3,3
3811.56,Main,,,,,,,0,3.32,9.79,301.98,98165.48,25.41,-761078144,390013312,285.17,-125.05,282.86,288.28,181.43,22,2.87,3.32,9.79,-149.94,-105.56,-106.75,-44.69,-14.38,-18.06,0.74,0.29,-0.48,-0.38,64.93,-29.06,-72.76,90.54,0,0,135,3,0,3,3
3811.57,Main,,,,,,,0,2.96,9.34,301.98,98165.48,25.41,-761078144,390013312,285.17,-125.05,282.86,288.28,181.43,22,3.26,2.96,9.34,-159.75,-119.88,-115.12,-44.69,-14.38,-18.06,0.73,0.28,-0.48,-0.39,64.22,-28.55,-74.51,96.58,0,0,135,3,0,3,3
3811.58,Main,,,,,,,0,2.75,8.94,301.98,98165.48,25.41,-761078144,390013312,285.17,-125.05,282.86,288.28,181.43,22,3.52,2.75,8.94,-159.75,-119.88,-115.12,-44.69,-14.38,-18.06,0.73,0.28,-0.48,-0.39,64.22,-28.55,-74.51,96.58,0,0,135,3,0,3,3
3811.59,Main,,,,,,,0,2.65,8.63,301.98,98165.48,25.41,-761078144,390013312,285.17,-125.05,282.86,288.28,181.43,22,3.85,2.65,8.63,-166.31,-129.06,-119.06,-45.06,-15.06,-17.19,0.73,0.27,-0.48,-0.41,63.49,-28.07,-76.35,100.2,0,0,135,3,0,3,3
3811.6,Main,,,,,,,0,2.34,8.54,301.98,98165.48,25.41,-761078144,390013312,285.17,-125.05,282.86,288.28,181.43,22,4.17,2.34,8.54,-173.56,-139,-122.19,-45.06,-15.06,-17.19,0.71,0.25,-0.48,-0.45,61.92,-27.21,-80.38,103.65,0,0,135,3,0,3,3
3811.61,Main,,,,,,,0,2.02,8.42,301.98,98165.48,25.41,-761078144,390013312,285.17,-125.05,282.86,288.28,181.43,22,4.4,2.02,8.42,-181.88,-148.38,-124.94,-45.06,-15.06,-17.19,0.71,0.24,-0.48,-0.46,61.05,-26.85,-82.53,107.36,0,0,135,3,0,3,3
3811.62,Main,,,,,,,0,1.75,8.05,301.57,98170.33,25.37,-761078144,390013312,285.17,-125.05,282.86,288.28,181.43,22,4.5,1.75,8.05,-198.69,-164.44,-127.62,-45.06,-15.06,-17.19,0.7,0.23,-0.48,-0.48,60.13,-26.56,-84.76,114.01,0,0,135,3,0,3,3
3811.64,Main,,,,,,,0,1.53,7.66,301.57,98170.33,25.37,-761078144,390013312,285.17,-125.05,282.86,288.28,181.43,22,4.42,1.53,7.66,-198.69,-164.44,-127.62,-45.06,-15.06,-17.19,0.69,0.21,-0.47,-0.5,59.16,-26.35,-87.08,113.65,0,0,135,3,0,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3811.64,Main,,,,,,,0,1.47,7.61,301.57,98170.33,25.37,-761078144,390013312,285.17,-125.05,282.86,288.28,181.43,22,4.31,1.47,7.61,-206.94,-173.75,-126.75,-45.5,-16.75,-15.69,0.69,0.21,-0.47,-0.5,59.16,-26.35,-87.08,117.09,0,0,135,3,0,3,3
3811.65,Main,,,,,,,0,1.28,7.36,301.57,98170.33,25.37,-761078144,390013312,285.17,-125.05,282.86,288.28,181.43,22,4.23,1.28,7.36,-213.12,-184.31,-125.44,-45.5,-16.75,-15.69,0.68,0.2,-0.47,-0.52,58.16,-26.24,-89.49,120.07,0,0,135,3,0,3,3
3811.66,Main,,,,,,,0,1.04,7.74,301.57,98170.33,25.37,-761078144,390013312,285.17,-125.05,282.86,288.28,181.43,22,4.43,1.04,7.74,-217.75,-196,-123.94,-45.5,-16.75,-15.69,0.66,0.16,-0.47,-0.56,56.17,-26.37,-94.59,122.62,0,0,135,3,0,3,3
3811.67,Main,,,,,,,0,0.72,7.67,301.57,98170.33,25.37,-761078144,390013312,285.17,-125.05,282.86,288.28,181.43,22,4.36,0.72,7.67,-224.75,-220.56,-119.81,-45.5,-16.75,-15.69,0.65,0.14,-0.47,-0.58,55.2,-26.61,-97.29,128.54,0,0,135,3,0,3,3
3811.69,Main,,,,,,,0,0.53,7.58,301.41,98172.16,25.34,-761078144,390013312,285.17,-125.05,282.86,288.28,181.43,22,4.21,0.53,7.58,-224.75,-220.56,-119.81,-45.5,-16.75,-15.69,0.64,0.13,-0.47,-0.59,54.26,-26.98,-100.08,128.12,0,0,135,3,0,3,3
3811.69,Main,,,,,,,0,0.27,7.7,301.41,98172.16,25.34,-761078144,390013312,285.17,-125.05,282.86,288.28,181.43,22,4.16,0.27,7.7,-226.62,-232.06,-117.38,-45,-19.75,-13.06,0.64,0.13,-0.47,-0.59,54.26,-26.98,-100.08,130.73,0,0,135,3,0,3,3
3811.7,Main,,,,,,,0,-0.18,7.96,301.41,98172.16,25.34,-761078144,390013312,285.17,-125.05,282.86,288.28,181.43,22,3.8,-0.18,7.96,-226.75,-242.62,-115.44,-45,-19.75,-13.06,0.61,0.09,-0.47,-0.63,52.57,-28.05,-105.89,131.98,0,0,135,3,0,3,3
3811.71,Main,,,,,,,0,-0.55,8.09,301.41,98172.16,25.34,-761078144,390013312,285.17,-125.05,282.86,288.28,181.43,22,3.77,-0.55,8.09,-225.62,-251.75,-113.94,-45,-19.75,-13.06,0.59,0.06,-0.47,-0.65,51.85,-28.72,-108.92,133.18,0,0,135,3,0,3,3
3811.73,Main,,,,,,,0,-0.8,8.23,301.41,98172.16,25.34,-761078144,390013312,285.17,-125.05,282.86,288.28,181.43,22,3.48,-0.8,8.23,-220.5,-265.81,-113.5,-45,-19.75,-13.06,0.58,0.04,-0.47,-0.66,51.21,-29.47,-112.01,134.96,0,0,135,3,0,3,3
3811.74,Main,,,,,,,0,-1.05,8.58,301.41,98172.16,25.34,-761078144,390013312,285.17,-125.05,282.86,288.28,181.43,22,3.22,-1.05,8.58,-220.5,-265.81,-113.5,-45,-19.75,-13.06,0.56,0.02,-0.48,-0.68,50.7,-30.26,-115.16,134.46,0,0,135,3,0,3,3
3811.74,Main,,,,,,,0,-1.2,9.11,301.41,98172.16,25.34,-761078144,390013312,285.17,-125.05,282.86,288.28,181.43,22,2.99,-1.2,9.11,-215.69,-270.94,-114,-44.25,-22.75,-8.38,0.56,0.02,-0.48,-0.68,50.7,-30.26,-115.16,134.88,0,0,135,3,0,3,3
3811.75,Main,,,,,,,0,-1.29,9.68,301.28,98173.69,25.31,-761078144,390013312,285.17,-125.05,282.86,288.28,181.43,22,2.79,-1.29,9.68,-209.5,-274.12,-116.06,-44.25,-22.75,-8.38,0.54,0,-0.48,-0.69,50.3,-31.08,-118.37,134.38,0,0,135,3,0,3,3
3811.76,Main,,,,,,,0,-1.42,9.87,301.28,98173.69,25.31,-761078144,390013312,285.17,-125.05,282.86,288.28,181.43,22,2.43,-1.42,9.87,-201.25,-275,-120.12,-44.25,-22.75,-8.38,0.51,-0.04,-0.48,-0.72,49.99,-32.66,-124.96,132.82,0,0,135,3,0,3,3
3811.77,Main,,,,,,,0,-1.96,10.49,301.28,98173.69,25.31,-761078144,390013312,285.17,-125.05,282.86,288.28,181.43,22,2.59,-1.96,10.49,-182,-271.06,-133.06,-44.25,-22.75,-8.38,0.49,-0.06,-0.48,-0.73,50.07,-33.37,-128.35,130.29,0,0,135,3,0,3,3
3811.79,Main,,,,,,,0,-2.08,10.68,301.28,98173.69,25.31,-761078144,390013312,285.17,-125.05,282.86,288.28,181.43,22,2.6,-2.08,10.68,-182,-271.06,-133.06,-44.25,-22.75,-8.38,0.47,-0.08,-0.48,-0.74,50.29,-33.97,-131.77,129.74,0,0,135,3,0,3,3
3811.79,Main,,,,,,,0,-2.19,10.65,301.28,98173.69,25.31,-761078464,390012800,282.45,-127.93,276.53,285.56,199.24,22,2.64,-2.19,10.65,-173.25,-265.94,-141,-42.5,-25.69,-4.56,0.47,-0.08,-0.48,-0.74,50.29,-33.97,-131.77,128.44,0,0,135,3,0,3,3
3811.97,Main,,,,,,,0,-8.98,6.78,300.14,98187.05,25.22,-761078464,390012800,282.45,-127.93,276.53,285.56,199.24,22,5.93,-8.98,6.78,-249.62,-93.94,-53.31,-24.38,-42,-0.06,0.12,-0.23,-0.36,-0.89,43.6,-30.23,-177.09,79.1,0,0,135,3,0,3,3
3811.98,Main,,,,,,,0,-8.93,6.58,300.14,98187.05,25.22,-761078464,390012800,282.45,-127.93,276.53,285.56,199.24,22,5.47,-8.93,6.58,-257.31,-100.56,-37.88,-24.38,-42,-0.06,0.11,-0.24,-0.35,-0.9,41.66,-30.7,-178.18,78.31,0,0,135,3,0,3,3
3811.99,Main,,,,,,,0,-8.61,6.32,300.14,98187.05,25.22,-761078464,390012800,282.45,-127.93,276.53,285.56,199.24,22,4.59,-8.61,6.32,-257.31,-100.56,-37.88,-24.38,-42,-0.06,0.1,-0.25,-0.33,-0.91,39.62,-31.35,-179.18,78.26,0,0,135,2,0,3,3
3812,Main,,,,,,,0,-8.8,6.23,300.14,98187.05,25.22,-761078464,390012800,282.45,-127.93,276.53,285.56,199.24,22,3.99,-8.8,6.23,-264.31,-108.62,-24.12,-19.56,-45.75,-6.19,0.1,-0.25,-0.33,-0.91,39.62,-31.35,-179.18,77.92,0,0,135,2,0,3,3
3812,Main,,,,,,,0,-8.84,6.31,300.14,98187.05,25.22,-761078464,390012800,282.45,-127.93,276.53,285.56,199.24,22,3.34,-8.84,6.31,-269.94,-119.56,-13.06,-19.56,-45.75,-6.19,0.08,-0.27,-0.29,-0.91,35.38,-33.18,178.9,63.35,0,0,135,2,0,3,3
3812.02,Main,,,,,,,0,-8.53,6.46,300.28,98185.4,25.19,-761078464,390012800,282.45,-127.93,276.53,285.56,199.24,22,2.58,-8.53,6.46,-273.94,-132.5,-4.94,-19.56,-45.75,-6.19,0.07,-0.29,-0.27,-0.92,33.25,-34.33,177.94,64.61,0,0,135,2,0,3,3
3812.03,Main,,,,,,,0,-7.48,7.18,300.28,98185.4,25.19,-761078464,390012800,282.45,-127.93,276.53,285.56,199.24,22,1.22,-7.48,7.18,-273.62,-156.38,-0.38,-19.56,-45.75,-6.19,0.06,-0.3,-0.25,-0.92,31.17,-35.62,176.96,67.25,0,0,135,2,0,3,3
3812.04,Main,,,,,,,0,-7.54,7.41,300.28,98185.4,25.19,-761078464,390012800,282.45,-127.93,276.53,285.56,199.24,22,0.78,-7.54,7.41,-273.62,-156.38,-0.38,-19.56,-45.75,-6.19,0.05,-0.32,-0.23,-0.92,29.18,-37,175.92,67.56,0,0,135,2,0,3,3
3812.05,Main,,,,,,,0,-7.48,7.64,300.28,98185.4,25.19,-761078464,390012800,282.45,-127.93,276.53,285.56,199.24,22,0.59,-7.48,7.64,-269.5,-167,-3.31,-20.38,-45.75,-10.25,0.05,-0.32,-0.23,-0.92,29.18,-37,175.92,68.78,0,0,135,2,0,3,3
3812.05,Main,,,,,,,0,-6.65,7.51,300.28,98185.4,25.19,-761078464,390012800,282.45,-127.93,276.53,285.56,199.24,22,-0.14,-6.65,7.51,-263.25,-178.31,-7.94,-20.38,-45.75,-10.25,0.02,-0.35,-0.19,-0.92,25.62,-40.07,173.56,70.65,0,0,135,2,0,3,3
3812.07,Main,,,,,,,0,-6.48,7.69,300.28,98185.4,25.19,-761078464,390012800,282.45,-127.93,276.53,285.56,199.24,22,-0.53,-6.48,7.69,-255.81,-191.31,-14.62,-20.38,-45.75,-10.25,0.01,-0.36,-0.17,-0.92,24.11,-41.76,172.2,72.43,0,0,135,2,0,3,3
3812.08,Main,,,,,,,0,-6.16,7.82,300.25,98185.75,25.17,-761078464,390012800,282.45,-127.93,276.53,285.56,199.24,22,-0.77,-6.16,7.82,-238.12,-212.44,-33.5,-20.38,-45.75,-10.25,0,-0.38,-0.15,-0.91,22.84,-43.52,170.68,75.16,0,0,135,2,0,3,3
3812.09,Main,,,,,,,0,-6.07,7.85,300.25,98185.75,25.17,-761078464,390012800,282.45,-127.93,276.53,285.56,199.24,22,-1.05,-6.07,7.85,-238.12,-212.44,-33.5,-20.38,-45.75,-10.25,-0.01,-0.39,-0.14,-0.91,21.81,-45.33,168.99,75.63,0,0,135,2,0,3,3
3812.1,Main,,,,,,,0,-5.84,8.4,300.25,98185.75,25.17,-761078464,390012800,282.45,-127.93,276.53,285.56,199.24,22,-1.78,-5.84,8.4,-228.31,-221,-44.88,-22.56,-43.06,-18.38,-0.01,-0.39,-0.14,-0.91,21.81,-45.33,168.99,76.52,0,0,135,2,0,3,3
3812.1,Main,,,,,,,0,-5.69,8.65,300.25,98185.75,25.17,-761078464,390012800,282.45,-127.93,276.53,285.56,199.24,22,-1.98,-5.69,8.65,-219.12,-229.06,-58.88,-22.56,-43.06,-18.38,-0.04,-0.43,-0.11,-0.9,20.72,-49.05,164.82,78.98,0,0,135,2,0,3,3
